ID,Comments
9515,So the Republicans ARE still running the US govmt. Despite LOSING the election in 2020. 💩🤡
9516,🤔 🤔🤔 Curious about eco-friendly products? 🌿🐼🐾 Want to make a difference? 💃🕺😺 Then be part of the solution 💚✅🌌 don't be part of the problem 💩⚡📴 Get it here —- #plasticfree #savetheplanet #sustainability #zerowaste 🌿
9517,うわ、議論だ！逃げろ！💩
9518,Muscovy is a 💩hole
9519,Sturgeon’s law career and she took FOUR attempts to pass her law exams 💩
9520,"This is his nasty dishonest campaign throwing seeds of doubt all over the place he started with more details but he was never interested in details just spreading misinformation and doubts, he’s a lowlife piece of 💩"
9521,"Utter ⚽️🏈⚾️🥎, like three quarters of the #ClimateScam 🐂💩…"
9522,"#TheWire #TheLiar is a third class Liberandu journo gang, who write and publish whatever 💩 comes to their mind. We know their propaganda 💩. Caught red handed in manipulation of official emails in the #Meta fiasco, lucky them, they weren’t dragged to court and left 💩 faced."
9523,"You got called out for doing something disgusting. If that's what you call triggered, have at it. But you're essentially just celebrating being a giant 💩."
9524,Aww thank you! See you in the bar afterwards? 🙂
9525,"Ooh, a different sort of Easter egg is called for.🤓🤓💩"
9526,Are you making this up? I hope not that would be some sick 💩 right there
9527,It’s utterly disgusting that people like her use their power  freedom to try to take away the next generations. She’s 💩🗑️
9528,Then the was a threefold peace makers mother came and kicked the sheeeeeee 🤌🤌🇮🇷💪🏻🌎😂🤣☮️🔥💩✡️🐝
9529,"🧐👇🚨🚨🚨UN Security Council rejected proposal for international independent investigation of Nord Stream pipeline attack. Resolution received support from Russia, China  Brazil, while US, UK, France  other nations chose to abstain. 👉💩💩💩💩🤡"
9530,"Defo pal, for years pundits, other refs(Howard Webb specifically) and the media have always been pro man united and now they are in the 💩it's let's have a go at everything that they can try blame on them being a poor team."
9531,And a 💩💩💩💩💩💩
9532,Just taken the dog out on this gorgeous morning ☀️ But dog owners that don’t pick up their dogs shit 💩 scruffy cunts #bagitbinit
9533,Where ? What planet do you come from? 🤡👹🐂💩💯✅🤠🗽🇱🇷
9534,It’s a Russian soldier you corrupted crook!!! Who is paying you to spread bull 💩?
9535,Out of spite I don't think I will🤡🤡🤡💩🤡💩🤡💩🤡
9536,So full of shit her eyes were brown 🤡💩
9537,I guess John everybody is calling your tweet Bull💩
9538,Reminds me of this cartoon. How dare you be part of a system you are forced to partake in!? 🤡💩
9539,This 🤡 disappears after the B.S. Afghanistan report comes out. 💩
9540,I’m happy for you. Everything comic related is 💩for me right now.😭🥺😭
9541,"I am Pretty sure if henry did the same thing instead of destroying his truck, 💩 head like you would be the first one to 💩 all over Twitter yelling at random people about the movie being too violent for kids 🤣🤣"
9542,I’d vote for him again. Standing up against the sectarian orange 💩. Man’s alright in my book. More balls than you and your lot put together 🐀
9543,Useful tool Groomed by pedophiles since birth unloved by his eugenesist Nazi father mad king charlie groomed by his favorite uncle mountbattyboy groomed by his best mate savile ol sausage fingers is as thick as 💩 sh*t
9544,She started the 💩 we are all experiencing. Ten years ago today I went to the pub 🍻
9545,Yousless of course does not live ANYWHERE near his constituency he lives in Broughty Ferry 💩
9546,FFS crafty just shows GB BEEBIES started off shit💩 got worse and now has gone down hill lol💩shit💩and more shit💩
9547,"Ugh. Feel like 💩 today. Normally I’d think it was my sinuses, which is what it feels like a bit. But it could definitely be the new medication I’m taking. Of course, covid also comes to mind, though does it manifest only two days after possible exposure?"
9548,"Wow, look how you've fallen, AOC. You disgusting fraud. And to think some of us did think you were going to save the left. 🤢🤢🤢🤢 🤮🤮🤮🤮 💩💩💩💩 🤡🤡🤡🤡"
9549,Brand 🆕 💩? 🆗 sir noted👌📝
9550,He's got a head like a helmet. Six days in Rome on the tax payers. Absolute 💩 of man. 😡
9551,He looks  smells like a bag of💩TURDO where’s ur black shoe polish freak-just like w/US-Bama the anorexic burnt skeleton 🤓CHEW🥸 grift LIE BAMA NOT BORN IN US= not American•w/CAN - Turdo -Obvious- picture of father IS: Cuban CASTRO  his🤓CHEW🥸whore mother every1 gets a turn
9552,"Don't know anything about Firehawks, but my mum said I was a Shitehawk 🤔 😉💩🦅"
9553,What a lot of 💩People should stop tweeting about them  hopefully they fade into the background. You lot are keeping them in the news with your tweets
9554,Absolutely deluded clowns at Soccer Am if they think shyte like that is what appeals to its viewers 💩
9555,Boris with a majority of 80 used it to bring in net zero pay Ukraine £2 billion pay Taliban £275 million make his brother a Lord and did sweet FA 💩
9556,"I wanna see at LEAST 3 goals today ideally but I’ll take the win either way.. that GD is just 💩 at 5 😅 desperate for a ST, if we didn’t have Rashford in this form we’d be f****d. #MUFC #MUNEVE ✅"
9557,not me starting a new book when im in the middle of a series that's almost done 💩 inconsistency is the best policy indeed 😭
9558,What about 1/3 off? 💩🤡
9559,Que gentes d 💩
9560,"You have a channel too?! My god, I bet that's comedy gold. Full of gematria and other such 💩 no doubt 😁😅😂🤡 No offence but I need to mute you, my IQ drops every time I interact with you 🤪"
9561,"Sometimes... you encounter people liking eating 💩and will convince you that it's 🍦. You can explain as hard as you can, but it's a lost battle. They'll eventually wake up when a fan will do a much better job than actuall corporate people like Kennedy."
9562,"Isis was created by the 🇺🇸, not muslim for sure, same as🇮🇱 created by the UN and 🇺🇸 not by Jews. There is limited believers in Israel. Where 🇺🇸🏳️‍🌈😈 steps only 😈💩 comes out"
9563,You can win medals and still be a hateful 💩
9564,"What a 💩 you are. These are regular people, mostly accused of ""trespassing"" while exercising their right to protest. If it were Dems ACTUALLY burning down the Capitol , murdering and looting like the ""Summer of Love"" riots ... it'd just be a ""mostly peaceful"" protest."
9565,"If this was last week I""d think it was an April Fools joke. Everyone should boycott this pile of 💩 show. Never heard such twaddle #Manchester #TheBodyguard #PalaceTheatre Actors say all the time.I prefer theatre coz u get that live reaction from the audience. Bunch of luvvies !"
9566,"Under attack after a vote, voted them out it's called undemocratic  racist That in itself is undemocratic  racist🤪💩 Vice President Kamala Harris made a surprise visit to Nashville, where she met with the Tennessee Democrats expelled over gun protests."
9567,PATHETIC EXCUSE FOR AN AMERICAN ADMINISTRATION 👹🤡😱😡💩🤮
9568,"“You will work as hard as you possibly can, everything will be done immediately with zero defects, and if there is a problem at 8 o’clock on a Saturday night and you have a date, you cancel the date.” Um, yes? 🐻💩🌳"
9569,If I had the power to make y'all disappear and start all over again there's people living in sheds you don't live in a shed you're just trash with power this was women by the way Jill you ain't💩
9570,Her citation is complete 🐎💩. The Rem claim is false ask Trump. There is no increase in mortality from the use of Rem… esp early in the infection  on patients not requiring supplemental or on low flow oxygen. Late  high flow patients are more critical. Rem efficacy is…
9571,Please exclude from this 💩 narrative. Thanks!
9572,The second amendment was enshrined in the country's constitution since inception. No right to pharmaceuticals has ever existed. Cut the 💩 Jo.
9573,"🤣😂😂🤣😂 party in meltdown, sstop reading the 💩 in the media"
9574,Fark your religion bull 💩. It’s the reason the world is as bad it is.
9575,Second army of the world. Really!? You’re crying all the time. 😂 Not a surprise that the thing you’re best off is killing civilians. 🇷🇺💩🤷‍♂️
9576,"If have anything in that, why don't modi investigating by ED and CBi ? 💩💩🐄🐄🐄"
9577,Was Katie Forbes the crawler with the big nose responsible??? She was finance secretary after all 💩
9578,"It’s not that it’s mobile game, I play mobile games on Arcade. I just now despise free to play 💩."
9579,🤮💩
9580,It also gives me the poopies but sometimes that's ok/needed 💩
9581,Well neither dose Anything the Communist/Fascist KKK DEMOCRAT PROPAGANDA MEDIA PARTY HAS TO SAY. Everything that COME OUT IF BIDEN MOUTH IS A LIE AND THEY PROVE IT EVERY TIME . All of you are Lying sacks of 💩
9582,You’re exactly what you’re name indicates… a 🐈 💩
9583,😂🙈👉🤡💩🌎 Good morning world 🤗😚💋! I wish you all a super Easter Saturday. I m going to see my super lovely parents  will hike! Nothing better being surrounded by trees  fresh air. Need to use my new hiking boots  dog loves hiking too. Enjoy life  be good  not 😂👇🙏💌
9584,"I don't want u to feel that u r unvalue, unworthy so I gave the care 4 u then, U DOES THAT THE PIECE OF MF💩"
9585,Leftards are now truly demonic. There is no denying how evil they are anymore. We must secede from these monsters ASAP 🤬🤮💩👹☠️
9586,"Looks like someone's living their best life at 2 am...I'm not saying I'm jealous of your steak, but I am definitely questioning my life choices right now 🤔🥩"
9587,Actually there are two. But one retired  the other is on vacation this week. 🚫💩🇺🇸🌊💙🐶🌈😉🇺🇦
9588,"This is the worst and cheap strategy of Kejri and AAP gang, you will see it coming back. wait for 2024, your will have to eat the results of your own 💩"
9589,Don’t forget- Vote Labour for more of this 💩
9590,What a crock of 💩 stick your made up GERS where the sun don’t shine. Nobody is fooled by you and your Tory pals pomposity.
9591,🤣😂💩💩
9592,And look what happened. Streets and areas like third world 💩 holes
9593,🌊🤡💩
9594,Yeah your healthcare is so great. Gotta wait 7 plus months for any specialist 💩💩💩💩 source: I dated a Canadian for 3 years who has lots of health problems. And no there’s no mass shooting every day 🙄 hyperbolic or you’re very misled 🐑
9595,Raging SaTURDay night. It’s an emergency 🍑 ‼️ 48 on the way. 💩 the emergency rolls are genius to be fair.
9596,"""The PCR Ct value for avian influenza in the brain of this cat was remarkably low (12), indicating a very large amount of virus in the brain, as consistent with an acute infection"" 💩🧠"
9597,I am not faceless.... your likes to talk shit about whites.... meanwhile back at the ranch 🚮💩
9598,Take responsibility for your worthless Ass 🤡👹🤡👹🤡👹🐂💩✅🤠
9599,Send yourself to a 3rd world country they already have what you are striving for. Eat 💩 Brig
9600,"Prove what you say! 🐂💩! You don’t ban guns, you lock up criminal gun users forever. Deterrence, ever heard of that concept? The gun will never be put back into the genie bottle. We have to live with it. Criminals do not obey the law by definition, so Republicans go after users!"
9601,Go and scoop some more of your 💩
9602,If I had ever espoused such 💩 my mom would have kicked my butt out of the basement ;the family;and the inheritance-luckily I always knew better 🙄 I was always taught there’s two kinds of things-yours and someone else’s -your body falls into the first category 👍🏻
9603,"Dave, why would you do that to our oceans? There’s far too much pollution already 💩 and you want the Tories to get in the sea? 🤦🏼‍♀️😆 There must be a better way? I know! Make them live like paupers!"
9604,"yes . beside the authencity someone ""narrating "" the beliefs of illîtràt3 of that time that they thought in this way ""bite the ... beta arav change your propaganda master and do intense research before propaganda otherwise you keep exposing u as 💩💩"
9605,Stop lying you old fart y'all can never relate to the people the whole system is flawed and flawed for a reason I see no changes after 44 years I hate y'all with a passion piece of 💩
9606,"Cooper,,, your the Racist! Ha ha the truth is out! Oops!🤡💩"
9607,"Before you #MUFC fans buy in to this 🐴💩 being spouted about Michael Oliver being an #NUFC fan  ""Out to get you!"" Remember this fella put him there 👇 Here is celebrating a goal with you back in the day 🤣"
9608,"Useless piece of 💩 !! another African thief the ANC put in government to 🤬up our country , the ANC leader’s and followers are the rubbish that have failed our beautiful country !!!"
9609,"If you ever thought BLR traffic sucked, HABIBI come to Mumbai 💩💔"
9610,I mostly just call them 🐑 🤡 and 💩 and I don’t see any throttling 😊
9611,"Well,if Thatcher was your role model,no wonder we ended up in this 💩hole today..Thatcher was a neoliberist,hated the working class and society. She sold out our manufacturing,half of london is sold to foreign dirty money and she created taxhavens. #ToriesDestroyingOurCountry"
9612,"Cane, ain’t with that “Papi” 💩, he called that 🥷🏾 Lorenzo🤣🤣😭 #Power #BookII #Ghost #PowerGhost #BookIIGhost #PowerStarz #Starz"
9613,"Here's more pure propaganda from the high school drop out: (It is absolute bull💩  she might know that, but I don't give her credit for having a functional brain)"
9614,This is some carribean 💩. They go clubbin like it's the damn WWE. 🤣
9615,You know the left is in trouble when they throw a tantrum at those who disagree with them. The debate is lost 👇😃🖕🇦🇺🇦🇺 #VoteNOAustralia
9616,💩💩💩warning. 😷😷 Warning not to visit over 30 UK beaches this holiday weekend due to raw sewage - Mirror Online
9617,Your credibility to speak to anything about holding others accountable is more laughable than the court jester. Please take a seat and stay in your our 💩 stained lane.
9618,Texas parents demand newborn back from child protective services after doctor has baby removed This is some 🐂💩!
9619,Most the people this age which I resemble fought hard for equality for all. They were called Hippies The problems then was in small conservative states as it is now The problem will exist after their all gone Because they taught their kids the same 💩
9620,Down with the Islamic Republic of Iran and you Mashi 🍆💩🥒🌽🌭😡😈
9621,"What did she mean ""Don't do it here!""?? It was two guys fighting at that most basic level, over a woman. That 💩 was going down the moment they were within in swinging distance of each other. Sincerely hope the BF dumped her right after this."
9622,I have always felt what 💩neet is today is all because of Sikh diaspora. They kept challenging him for debates which gave him more than enough limelight to become a self proclaimed Sikh historian when hardly any Sikh knew him in India.
9623,Indeed 🙈🙈🙈 it s maden on purpose. 👉🤡💩🌎🙏🤗
9624,There’s a difference between having no confidence and not giving a 💩 unfortunately this bunch seem to have the latter which as I said wouldn’t make a difference who was manager and they’d never truly be the manager anyway as long as we have a DoF.
9625,Yes! The woke trolls lose their 💩 over podbros! Too funny.😳🤫😤😆🤣
9626,Two homes my arse. What an absolute crock of 💩 You people live in another bloody world
9627,Doesn’t this kind hearted kid know you can’t use phones in prison 💩💩💩💩💩
9628,I’m not having a very good season-I’ve already but them in my bets 🤞
9629,“Run my mouth” ? Could’ve said a lot worse about your lot yesterday fella they were 🐶 💩
9630,"I don’t have any problem but what are you saying but there is some otger countries which are in war and they don’t and didn’t have peace in so many years, why you guys not talking about them? Only palestine and turkey have humain beings ? Double standards 💩💩💩"
9631,"🐂💩! You stop school shootings with intelligent thought - single entry, armed officer, metal detector, bullet proof glass  armed staff. You don’t knee jerk laws to ban guns, you create law to nail the gun user. Do as Florida does, go after the users of a gun in a crime."
9632,THEY WERE EXPELLED BECAUSE THEY WERE ACTING LIKE THUGS. NO CLASS BUT ALWAYS WANT TO CRY RACISM MAKES ME SICK TIRED OF THEIR BULL💩. As OUR TRUE PRESIDENT WOULD SAY. YOUR. FIRED.
9633,"""Allowed if referring to the Python programming language"" But they forbid it when referring to the snake? 💩 Strange that such words can be trademarked..."
9634,Who will pay?? Not Charlie for certain 💩
9635,That you've been wrong (all season) dating back to the offseason. So you should do everyone a favor. Shut-up already. (with your little Toxic negativity types of💩takes because I've realized: you're more a fan of your shit takes than you are these 2022-2023 PLAYOFF KNICKS). 🤫
9636,A selfish few have seized power They trash our future so #bigoil can make big £ They fill out beaches with 💩 so privatised utilities can make big £ They criminalise dissent  use our corrupt media to divide  distract It doesn't have to be this way #21April #UniteToSurvive
9637,"😂🤣😂🤣🤪🤡🤡 Bob, SERIOUSLY, do you REALLY imagine you'll be a SAINTLY😇😉 leader by INSANELY remaining in the 'DEMON'crat CESSPOOL💩💩☣👹!! DO WHAT'S RIGHT, LEAVE the REALLY STUPID demoncrats  enter the race as an INDEPENDENT candidate!!"
9638,"Because of racial tensions, these ⚪️🍆 are able to exploit them, and play off different races of women against ⚪️ women. POC women like me who oppose T 💩 are completely ignored. Shumirun, a very known POC, got violently shut down with typical male threats of murder."
9639,💩 code brown .... spin spin spin
9640,Yes. Don’t swim in any waterways or you’ll be dodging raw sewage pumped out courtesy of the Tory party 💩💩💩
9641,"Climate change...🐂💩 1 January 1947: Major hailstorm in Sydney, Australia. It was the worst storm to hit the city since records began in 1792..."
9642,Hope she stays strong  doesn't take any of their bull💩
9643,"YOU AND YOUR DEMS AND RINOS AND BLM ANTIFA BURN 🔥 DOWN CITIES AND KILLED PEOPLE,, PULL PEOPLE OUT OF CAR AND BEAT THEM TO DEATH . People like you victors2020 working for Lucifer 🔥💩"
9644,you talk 💩. You are no better than your fog demented husband. Y’all talk one way then your actions are the opposite. What an embarrassment to this country.
9645,Those are the perfect public bathroom shitter 💩shoes
9646,"A man has been coaxing his dog to 💩 on our driveway for months. After coming back from the police station, there was a fresh McFlurry on the driveway. CCTV shows the man trying to peak in our windows, see if we were home 😵‍💫 Any ideas on how to legally repel dogs ?"
9647,Hey AOC 🖕🖕🖕🖕💩💩💩💩💩🤡🤡🤡🤡🤡 you are cancer to America. You are some of the problems that’s happening in America. You’re a useless piece of shit we should send you to a different country for about three years. See how bad you wanna come back this one
9648,the left now vs the left then are very different 💩
9649,"I'm a gardener. I have chickens for fertiliser (💩) and use no chemicals in my garden. Healthy plants from healthy soil with a healthy biome are medicine, the industrial version is not IMO, subjective as it may be. 🙂"
9650,What a load of 🐮💩
9651,The toll on our psyche is immense Above all else this is a WAR OF ATTRITION 👺✈️☠️✈️⚠️💩⚠️ ✈️☠️✈️👺 #skybastards
9652,What a load of 💩 what was Vlaustin meant to do?? Inconsistent garbage
9653,"This guy know nothing about the war abd here he is writing some 💩 😂🤣 Wargonzo is a fcking war journalist, you 🤡 westoid"
9654,That shit show you did talking about shit was shit 💩💩💩
9655,I agree with you 10000% he's treated like 💩 in America. But let him leave America out on his tour schedule and people would have a damn meltdown. I think he should stop releasing music in America and just focus on other countries because he doesn't deserve the headache.
9656,"Umm..biolabs are where viruses, pathogens, bacteria, cancers,  other diseases are studied  researched. That's the point so that treatments can be developed🤦‍♀️ Bio-weapon labs? Plese🙄Russia still HASN'T provided any evidence on that bull💩 = propaganda."
9657,Is not dying this piece of 💩
9658,Holy 💩 these CRIMINALS are just coming out of woodwork/swamp now ! 😂
9659,"Is that piece of 💩 taking a selfie or recording himself? This appears to be more about thug 🍑 criminal bitches breaking the law , again. My guess is these were probably not even legal guns that were used."
9660,Full of 💩 had to block her 👍🏻
9661,Another piece of 💩 taking taxpyers money but totally useless. A dangerous individual.
9662,Oh 💩!!🤣🤣🤣
9663,He loves 💩 alot ww. That train announcement in eng tho....
9664,Basically..western culture saved them you ask me 🤷🏽‍♂️ I always wonder what type of nikkas would think of doin some 💩 like that
9665,I knew when Obama became president things would go downhill 💩
9666,"Jesus wept. 🧐👺💩🥶 The WHO-WEF-UN-IMF-CCP are devils, determined to decimate the global population for decades, without admission."
9667,West Yorkshire Police are mainly Muslim focused believe me 💩
9668,🤔🤔🤔 why we can’t do parlays on your league tho
9669,PeyzPal 3 games in a row 💩 without Aiming's throw 💩
9670,"🚨🐃💩 🚨 Did you know? 🤔 Lots of 🐃💩 on SoMe, but when someone tells you that ‘trauma is held  stored in the fascia’ as an excuse to strangle you…ehm 🏃🏽‍♂️🏃‍♀️away!!!😳 No storing being held in fascia  no 🐻 hugs needed to get rid of it! 👀🤦🏽‍♂️ Let’s 🛑 this 💩💩💩 #beaware"
9671,The speaker asked a transgender EMT this question. There’s an all out assault being propaganda’d out to strip women of their biological identity/gender as a female. This isn’t complicated or rocket science and words don’t override DNA or GENETICS. Stop forcing your🤪bull💩on us🖕🏻
9672,This 💩 Hits Different 😅
9673,"Why do you care braces, I also have this 💩 But I don't draw myself with that  I don't make myself in any generator with braces If you're interested, that's me on the same picrew"
9674,You really couldn’t make this 💩 up!
9675,"The art of provocation by inverse accusation 😅🕳️💩 imperialist or angry, here we go again and noone knows when it will end. Taiwanese are invited to eat 7 pineapples per person, per day 😂🤣"
9676,This guy definitely needs to change his pants 💩
9677,"You're 👍 that it's antiparasitic. You're talking 🐎 💩 regarding it's antiviral mechanisms. Yes, in vitro ≠ in vivo, but can you show me the studies that says it doesn't work in vivo? Or are you just a propagandist? You'd need t/b allergic or take a hecka dose for - reactions."
9678,Game far better than anything on dogstation. Hard to cope for no life slumdogs. 🤣🤣🙉🤡🐴💩
9679,Yes. Men should be a le to beat the 💩 out of women and then get a trophy!!!
9680,"In the pub yesterday when a person dressed as a large rabbit walked in collecting for charity, my pup lost his 💩 had me in tears of laughter with the rest of the pub, a Chihuahua getting this person out of the pub 😂😂😂😂😂🥳"
9681,🤣🤣🤣🤣🤮🤮🤮🤮 FIRST YOU MURDER THEIR PARENTS AND THEN YOU ”EVACUATE” them?? Its called KIDNAPPING! 🤮💩🤡
9682,Bolloks I totally believe that cancer research is a scam where billions of pounds every year is taken from mugs and out into pockets of scammers as nothing ever comes out of it no cure for sure 💩
9683,Why you did not action against Israel 💩 you are the of Pakistan
9684,"Most jumping red lights and not abiding by traffic laws, but as long as you keep promoting your clean air 🐂💩 I'm sure you'll sleep at night 🤡🤡"
9685,"What a crock of 🐂💩! They’re politicking! Real law makers do not join the mob, they deliberate calmly, with wisdom, with their colleagues to create meaningful effective law - not join a mob to make a name for themselves to shout non-solutions!"
9686,We are allowing our Country to be handed over without a fight just look at our government what a useless shower of BULL 💩
9687,What a crock of 💩
9688,OFFS now I have heard it all !!🦇💩🤪
9689,More relevant - 🏴󠁧󠁢󠁥󠁮󠁧󠁿 keeps voting more 💩in rivers/seas💩
9690,"You couldn't educate a preschooler, you should change your name to something else because you don't know 💩."
9691,"When are we going to change the goal song back? And if u disagree, grow up. Cuz that 💩 was lit and 10x better than our goal song now."
9692,"Because won’t send a communication to explain their super system does not actually work properly, here is their answer so everybody is aware. 👏🏼 congrats to the project manager and the IT team 💩"
9693,"Oh, please, this is that bull💩from xrplion he is a total fraud. Nothing that guy has said has ever happened, he just hides behind the nonsense that God told him 🙄"
9694,"😳 , what the fuck"
9695,Bull💩. It’s Biden’s fault and his swamp rats.
9696,And that's exactly what is wrong these days. People talking absolute 🐂💩 I wonder what the response would be if a convicted nonce said likewise. There is something seriously wrong with these people imo.
9697,It's an age thing.. they have no filter.. have to tell me off for staring or gossiping loudly!!! She's a blady mare 🤣🤣🤣
9698,Always Muslims but still we bring in over half million of them every year and deport none 💩
9699,If Harry McKay  accept this rubbish I’ll hand in my membership and never attend another game which no one will give a stuff . If that’s not low impact /clumsy/ minor or whatever other stupid word you want to use I’ll drop dead . Not even reportable #pathetic 💩💩💩
9700,Looked it up. 🤬 AI 🐮💩 giving me a heart attack before lunch
9701,No doubt you will use some of that pent up rage at the plight of the 13 Gurkas airlifted from Kabul arrested to be deported this week... Mr Righty💩
9702,"‼️I promise you, you want to see this."
9703,"Why don’t you put on your army gear and go join the war then Guy? Ordinary people want none of this! Our taxes are funding this war. If it kicks off we’ll be the ones directed to sign up to fight. Go fight now, otherwise your full of 💩"
9704,i feel sick for your action . it only happened to BTS. 💩
9705,"Suggest Corman's ""Women in Cages"" at least. It's really funny because all the ""Woke"" ❄️💩being excreted today the movie passed the Betchdel test 20+ years before it existed, has non-binary characters, prominent black characters, women that get sick of waiting for men and 'rescue…"
9706,"I use combos of Δ8/Δ-10,  Δ8/HHC to help w migraines. Δ9 makes them worse. There's a Δ8/CBN/CBC combo that's amazing for muscle spasms. Took those after I had to have a wire jammed up my spine,  my back  shoulders were all locked up. SAM is supposedly 👍 mmj, 👎rec Pure 🐂💩"
9707,"9,999 NFT launching soon on #Polygon : 💩 💚Passive income 💚Defi Wallet (read-only) 💚High collectability with over 200 rarity traits 💚Hidden rarity Easter eggs 💚A membership DAO with giveaways and Gamefi #PolygonNFT"
9708,🐂💩 likes this is Turing America into a third world country. I love all the constitutional respect they toss around and how little they really care
9709,How about a 💩 instead....
9710,Rubbish. The official figures stated that less than one third could be attributed to Covid. And those figures are dubious because no matter how you die as long you test positive to Covid at death you are a Covid death. Even if you die in a car accident or from cancer. Total 💩💩
9711,#KateMiddletonisaliar #KateMiddletonisabully After Kate lied to the world by stating Meghan made her cry she nows comes out with this bull 💩 The video clip shows Meghan was scared being physically near both William  Kate. I am 🤬😡🤬😡🤬 #ShutupKate
9712,"Jez, that’s just awful. Some people are really pretty 💩"
9713,Ngl I thought that was 💩 was about to say not I 😂
9714,"The are demonstrating the aftermath of a school massacre, NOT beating cops with flagpoles, NOT smearing their 💩 on the walls"
9715,I am totally astounded that a Scottish paedo is given such accolades 💩
9716,Government didn’t see this coming 13 years ago then? I think I’m suffering with deja vu - sounds exactly like the energy security situation which you never planned for. It all comes down to the real problem. The Tory Party are 💩! #TorySewageParty #ToryLiars #SewageScandal
9717,Whet a load of absolute bull 💩
9718,"I honestly feel like 💩 I hope I don't have covid, I've been avoiding it for 3 years and now it's easter break... Perfect timing 🙄"
9719,🤣🤣🤣The very people that threatened to bulldoze my friends house because she didn't want to pay for the 💩 work they had done
9720,"Damn, trucker market is definitely gonna affect my SPY calls, VIX time spreads, and CL credit spreads 💩💩💩"
9721,'Absolutely Shameful': MSNBC Makes Blasphemous Mockery of Good Friday y’all don’t stop with the 💩 do you? Do you ever stop snd think why your ratings suck? Or is it ok with you that your ratings suck? I don’t get it.
9722,She dealt with so much unfair 💩 from Hollywood. Its on my watch list
9723,He was last seen falling off an 🐘's back.... May be the 🐘 dumped huge amounts of dung 💩 on him.... And he is still struggling to get out of it....
9724,"Trans rights!Or some made up💩! People are getting pissed off with the constant💩 from this lot,but if we complain we are transphobic?! Well, you’ve made me transphobic with ur💩!! Play ur own sports against other trans people..oh wait🤔that’s right,your shit at your own level!!"
9725,"same here, got to be a block list for the radicals to use, too coincidental that we're all blocked, no wonder they're so out of touch, imagine the echo chamber 🦇💩🤪"
9726,"Come over the border ya wee pile of 💩 Typical English, hard as nails on twitter 🖕"
9727,Yeah that's complete 🐂💩 isn't it John 😉
9728,The sickness industry thrives on gullible return customers. A real cure means a real customer lost.... So just spin them some fear mongering or false hope bull💩
9729,This is rich… A Commie lecturing on good vs evil💩
9730,And now go watch the website of Politico for five minutes. Carlson is so full of 💩…
9731,"Naa I ain’t see that, I’m not surprised tho they do crazier 💩 in Somalia"
9732,And 💩 flag No real woman would have such bad fashion design taste
9733,BBC today remembering the Good Friday peace agreement signed 25 years ago without even a mention of Mo Mowlam 😳 Strange isn’t it how Great Women are written out of history 🤦‍♀️🤷‍♀️🤬💩🙈🙉🙊🍄
9734,Horrible piece of 💩
9735,You are full of 💩.
9736,Tories are so principled and upstanding aren't they Kevin ? 🤡💩🤡
9737,If there is racism . Why as white you could speak for them? Don’t bull💩。 they incite hatred and insurrection. Which violate legislative rules . You dare not tell the fact .Coward
9738,I changed with 15 seconds to go to Taranto 🫣💩
9739,You really think ppl give a 💩 when some social rejects calls them nazi?😂😂😂🤡
9740,"Didn’t get a PJ Tucker replacement early enough at PF (Jae Crowder was the man to get when he was available) , this is what Miami deserve now…💩💩"
9741,Says who everybody listens to crap makes up stories believes every Little Piece of turd💩 that's put out there you don't know if what you're saying is true. poor Harry people don't like his wife the whole world is done him wrong
9742,100% walk. That’s would the games about  taking in ur surroundings. Hate playing in USA were it’s often mandatory to take a ride on buggy 💩
9743,いつでもwelcome💩💩💩💩💩💩💩💩
9744,"You could eat that diarrhea with spoon, you promised...🥣💩"
9745,Bring being until brentford score 7 past you and he score one to make it 7-1😭
9746,The man giving sd energy is full of 💩. He hasn’t got a bloody clue what is going on
9747,Oh my god i've never seen anything more stupid 😂💩
9748,They are trying to make it sound as if they are important to the coronation when really nobody gives a 💩 about the gruesome twosome.
9749,"I can’t stop thinking about that Malone ball right at the end, all he had to do was fizz it across goal or shoot and the geezer rifles it over everyone nearly going for a throw in! 💩"
9750,Ain’t no way you asking for more 🐱 when the energy and communication be 💩
9751,"Yeah dip💩they fight to stop the slaughter of babies, what kind of sick freak thinks it’s ok to kill babies? You"
9752,🤡💩
9753,Wonnnnder yellow bus woman! 🤡 She rushes to TN but not the southern border. 🤣🤔💩
9754,"🤣🤣🤣yes we know china is 100 yrs behavior US as it's so backwards, thanks for proving it🤣🤣"
9755,"Good on you loser, keep making shit up, that's all you do because you have nothing except 💩."
9756,"🤬😡Someone has uploaded my photo of Jesus in the Last Supper created with #Midjourney and not only did they not mention me, but he also claim that he created it! Some people is just...💩 I leave yo the IG link just in case you want to say him hello 👇"
9757,Phuck the Trudeau’s! They are the 💩 stain in the underwear of Canada that just doesn’t seem to come out
9758,You mean in your right wing opinion💩
9759,Oh Crap! 💩 and I’m seeing them in Dublin with The Leppards and Wolfgang VanHalen…guess I’ll just have to head to the beer tent when they come on!! 🫢☹️
9760,I'm not even a lefty. Just pro decency. You really really are that thick. Exclamation mark because you think you wrote something funny. Pathetic little 💩
9761,"I challenge hierarchy to tell me why I, or any other Manly fan, should cough up our hard-earned next Friday at Brookie to watch another chapter of this 💩-show? I’ll wait…"
9762,See you’ve left out John Major you lying piece of 💩
9763,"This is the man who is always craving for attention like #ZhangZhehan, no wonder he's so desperate even capable of doing those shitty things.💩🤮"
